SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate,SalesOrderNumber,PurchaseOrderNumber,BusinessEntityID,Name,SalesPersonID,Demographics,rowguid,SalesOrderID,RevisionNumber,SalesOrderNumber,PurchaseOrderNumber
43815,8,06/26/2011 0:00,07/08/2011 0:00,07/03/2011 0:00,5,1,SO43815,NULL,10-4030-016494,16494,NULL,9,15915,15915,1,12070,734608Vi62400,340,3578.27,286.2616,89.4568,3953.9884,NULL,F6A9D942-B3B4-463B-AAAF-AF1EAB874361,7/3/2011 0:00,SO43815,NULL,600,Thorough Parts and Repair Services,280,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1975</YearOpen",6A32068C-6A79-43CF-A443-57841ED98990,43815,8,SO43815,NULL
43816,8,06/26/2011 0:00,07/08/2011 0:00,07/03/2011 0:00,5,1,SO43816,NULL,10-4030-016496,16496,NULL,9,21277,21277,1,14211,734610Vi73710,340,3578.27,286.2616,89.4568,3953.9884,NULL,2AB57617-A5A4-48A2-ACA6-655C0BD30891,7/3/2011 0:00,SO43816,NULL,602,Uttermost Bike Shop,289,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>BM</BusinessType><YearOpened>2000</",24F1C5F8-093A-426C-87CE-8FA9AF9FAC33,43816,8,SO43816,NULL
43817,8,06/26/2011 0:00,07/08/2011 0:00,07/03/2011 0:00,5,1,SO43817,NULL,10-4030-016519,16519,NULL,9,12674,12674,1,10904,634616Vi56238,340,3578.27,286.2616,89.4568,3953.9884,NULL,1DA0A907-765D-4381-BA2C-9DE4CBE351AD,7/3/2011 0:00,SO43817,NULL,604,Mechanical Sports Center,275,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>International Security</BankName><BusinessType>BS</BusinessType><YearOpened>199",739999FE-97EB-4F89-BA26-A34771D9AF65,43817,8,SO43817,NULL
43818,8,06/26/2011 0:00,07/08/2011 0:00,07/03/2011 0:00,5,1,SO43818,NULL,10-4030-016528,16528,NULL,9,16539,16539,1,13485,134625Vi69865,340,3578.27,286.2616,89.4568,3953.9884,NULL,65AB0ABD-7B92-4AF2-9328-DEFBBC4FD3B7,7/3/2011 0:00,SO43818,NULL,606,Speedometer Sales,288,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BS</BusinessType><YearOpened>1995</YearOp",56C01043-10B4-487E-8D55-48C1268BCE1D,43818,8,SO43818,NULL
43819,8,06/26/2011 0:00,07/08/2011 0:00,07/03/2011 0:00,5,1,SO43819,NULL,10-4030-011006,11006,NULL,9,15264,15264,1,5054,935096Vi26471,340,3399.99,271.9992,84.9998,3756.989,NULL,7C99DF39-C367-4AF3-9965-85A32D80670D,7/3/2011 0:00,SO43819,NULL,608,Two-Wheeled Transit Company,282,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>BS</BusinessType><YearOpened>1983",D03C1CEA-5D48-4DD1-98D6-87D06C1F33A1,43819,8,SO43819,NULL
43820,8,06/27/2011 0:00,07/09/2011 0:00,07/04/2011 0:00,5,1,SO43820,NULL,10-4030-027651,27651,NULL,4,24200,24200,1,12947,330197Vi66982,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,9C319187-6716-4B90-A514-782948EBCC38,7/4/2011 0:00,SO43820,NULL,610,Mountain Emporium,279,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>BS</BusinessType><YearOpened>1998</Yea",3B74778C-9E53-47D0-83EF-6438B9B77427,43820,8,SO43820,NULL
43821,8,06/27/2011 0:00,07/09/2011 0:00,07/04/2011 0:00,5,1,SO43821,NULL,10-4030-027663,27663,NULL,4,24836,24836,1,6912,130199Vi35996,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,8264C761-EA30-4AFE-AC6F-F9AD3F166653,7/4/2011 0:00,SO43821,NULL,612,Metro Cycle Shop,283,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>OS</BusinessType><YearOpened>1989</YearOp",43BE0E08-95B3-4CFE-B5FE-7C9A7270FFBA,43821,8,SO43821,NULL
43822,8,06/27/2011 0:00,07/09/2011 0:00,07/04/2011 0:00,5,1,SO43822,NULL,10-4030-027669,27669,NULL,4,20019,20019,1,17504,230204Vi90922,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,A7D40F18-B90F-4F76-9DE2-A90455679548,7/4/2011 0:00,SO43822,NULL,614,Outdoor Sporting Goods,281,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>International Security</BankName><BusinessType>OS</BusinessType><YearOpened>198",689B5679-A37F-40C9-9F90-E4CE21785E20,43822,8,SO43822,NULL
43823,8,06/27/2011 0:00,07/09/2011 0:00,07/04/2011 0:00,5,1,SO43823,NULL,10-4030-019942,19942,NULL,10,15988,15988,1,7639,830400Vi39580,360,699.0982,55.9279,17.4775,772.5036,NULL,A7713643-3F6F-4856-BCEF-F469FD6E5E33,7/4/2011 0:00,SO43823,NULL,616,Tread Industries,279,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>OS</BusinessType><YearOpened",3E476935-5369-472E-9A52-B58A8B985C34,43823,8,SO43823,NULL
43824,8,06/27/2011 0:00,07/09/2011 0:00,07/04/2011 0:00,5,1,SO43824,NULL,10-4030-014558,14558,NULL,1,11804,11804,1,7138,1233794Vi37022,NULL,699.0982,55.9279,17.4775,772.5036,NULL,D2E9FA66-59FD-4C1E-96FB-71B50D161B9E,7/4/2011 0:00,SO43824,NULL,618,Petroleum Products Distributors,282,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>OS</BusinessType><YearOpened>1978</Y",7D0C6BA8-2A0A-4663-B359-6B9606F5D652,43824,8,SO43824,NULL
43825,8,06/27/2011 0:00,07/09/2011 0:00,07/04/2011 0:00,5,1,SO43825,NULL,10-4030-016349,16349,NULL,9,16955,16955,1,16730,934720Vi86677,353,3578.27,286.2616,89.4568,3953.9884,NULL,3131524E-AC5B-4262-B286-6C281F42736B,7/4/2011 0:00,SO43825,NULL,620,Tandem Bicycle Store,279,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>International Security</BankName><BusinessType>OS</BusinessType><YearOpened>198",B6437D59-886A-4AA2-8463-62BBFB9E0C65,43825,8,SO43825,NULL
43826,8,06/27/2011 0:00,07/09/2011 0:00,07/04/2011 0:00,5,1,SO43826,NULL,10-4030-011008,11008,NULL,9,23743,23743,1,13554,835098Vi70239,353,3374.99,269.9992,84.3748,3729.364,NULL,A4592CF9-AC43-468A-8120-63621AE929DF,7/4/2011 0:00,SO43826,NULL,622,Bikes and Motorbikes,278,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>OS</BusinessType><YearOpened",BAFCDF3F-29C8-43AA-8CF0-72943126C76C,43826,8,SO43826,NULL
43827,8,06/27/2011 0:00,07/09/2011 0:00,07/04/2011 0:00,5,1,SO43827,NULL,10-4030-025250,25250,NULL,9,27524,27524,1,7542,335426Vi39058,353,699.0982,55.9279,17.4775,772.5036,NULL,F2BA18E3-B49E-4D01-BDD1-6AAC7F0B6467,7/4/2011 0:00,SO43827,NULL,624,Budget Toy Store,286,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>OS</BusinessType><YearOpened>1998</Y",96E67A92-F1FC-4DE6-9E7E-8745FEB429BD,43827,8,SO43827,NULL
43828,8,06/28/2011 0:00,07/10/2011 0:00,07/05/2011 0:00,5,1,SO43828,NULL,10-4030-027605,27605,NULL,1,13129,13129,1,17303,1030292Vi89856,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,A89F9E4C-6BFE-42F4-8AD8-F98DC1DD70A5,7/5/2011 0:00,SO43828,NULL,626,Camping and Sports Store,282,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>OS</BusinessType><YearOpened>1987</Yea",50D6F597-0639-458F-8A28-7BF45551E116,43828,8,SO43828,NULL
43829,8,06/28/2011 0:00,07/10/2011 0:00,07/05/2011 0:00,5,1,SO43829,NULL,10-4030-027611,27611,NULL,4,24776,24776,1,3742,1030294Vi19725,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,C1E649CD-120B-407E-B94B-902772AFD947,7/5/2011 0:00,SO43829,NULL,628,Ace Bicycle Supply,290,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>OS</BusinessType><YearOpened>1992",25F54CC0-9D2A-4C75-A92D-C92290EA49C7,43829,8,SO43829,NULL
43830,8,06/28/2011 0:00,07/10/2011 0:00,07/05/2011 0:00,5,1,SO43830,NULL,10-4030-016347,16347,NULL,9,18564,18564,1,11691,934718Vi60484,366,3578.27,286.2616,89.4568,3953.9884,NULL,33854633-A6BD-4337-B9C0-99443D5C229E,7/5/2011 0:00,SO43830,NULL,630,Rural Department Store,281,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BS</BusinessType><YearOpened>1990</Year",004EA91C-FCD4-4973-87EF-9059C6E20BB5,43830,8,SO43830,NULL
43831,8,06/28/2011 0:00,07/10/2011 0:00,07/05/2011 0:00,5,1,SO43831,NULL,10-4030-011028,11028,NULL,9,24158,24158,1,3749,835107Vi19779,366,3374.99,269.9992,84.3748,3729.364,NULL,92D7E467-C917-4C05-BD34-A661E9667B96,7/5/2011 0:00,SO43831,NULL,632,Sports Commodities,283,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>BS</BusinessType><YearOpened>1984</Y",43106FAC-7B87-4DA1-9DF8-CB286247F070,43831,8,SO43831,NULL
43832,8,06/28/2011 0:00,07/10/2011 0:00,07/05/2011 0:00,5,1,SO43832,NULL,10-4030-013584,13584,NULL,10,23837,23837,1,10429,235202Vi53783,373,3578.27,286.2616,89.4568,3953.9884,NULL,B2941AE1-0AC9-46FD-BF70-A6D05550FAA2,7/5/2011 0:00,SO43832,NULL,634,Riverside Company,275,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>BS</BusinessType><YearOpened",C4DB8C32-4F6D-426B-A9AC-E1221FBDED9F,43832,8,SO43832,NULL
43833,8,06/29/2011 0:00,07/11/2011 0:00,07/06/2011 0:00,5,1,SO43833,NULL,10-4030-021727,21727,NULL,6,16752,16752,1,15641,530291Vi80832,381,3578.27,286.2616,89.4568,3953.9884,NULL,17D9183F-9760-4BC9-8BC8-34360A9BA9B1,7/6/2011 0:00,SO43833,NULL,636,Bicycle Exporters,288,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>International Security</BankName><BusinessType>BS</BusinessType><YearOpened>197",A6898AE5-FFA3-4B47-A0F7-F8BF151B72AA,43833,8,SO43833,NULL
43834,8,06/29/2011 0:00,07/11/2011 0:00,07/06/2011 0:00,5,1,SO43834,NULL,10-4030-028393,28393,NULL,7,15471,15471,1,16716,331739Vi86614,385,3374.99,269.9992,84.3748,3729.364,NULL,C23C7C70-EBFA-42C0-9D6E-7C770E533ED8,7/6/2011 0:00,SO43834,NULL,638,Responsible Bike Dealers,277,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>International Security</BankName><BusinessType>BS</BusinessType><YearOpened>198",FE70ECFC-EDBB-41ED-910D-8DD39C87E25D,43834,8,SO43834,NULL
43835,8,06/29/2011 0:00,07/11/2011 0:00,07/06/2011 0:00,5,1,SO43835,NULL,10-4030-019802,19802,NULL,6,17401,17401,1,2755,933259Vi14346,381,3374.99,269.9992,84.3748,3729.364,NULL,2890C37D-7A05-409D-91A1-1B67AFC90FDC,7/6/2011 0:00,SO43835,NULL,640,Western Bike Supplies,281,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>BS</BusinessType><YearOpened",4B1E8035-515E-4BE1-84D9-A81CE67EE44F,43835,8,SO43835,NULL
43836,8,06/29/2011 0:00,07/11/2011 0:00,07/06/2011 0:00,5,1,SO43836,NULL,10-4030-026620,26620,NULL,6,19261,19261,1,6966,233797Vi36226,381,699.0982,55.9279,17.4775,772.5036,NULL,D2BC1C0C-AD0E-48F0-BB2F-5CCAAAB5DBAB,7/6/2011 0:00,SO43836,NULL,642,Advanced Bike Components,277,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>OS</BusinessType><YearOpened>1974",42BDF4B8-BFF2-4A04-B0D3-EBB5896025CE,43836,8,SO43836,NULL
43837,8,06/29/2011 0:00,07/11/2011 0:00,07/06/2011 0:00,5,1,SO43837,NULL,10-4030-011009,11009,NULL,9,29335,29335,1,NULL,NULL,379,3374.99,269.9992,84.3748,3729.364,NULL,322AC07B-04A4-4748-9273-C496281CD342,7/6/2011 0:00,SO43837,NULL,644,Aerobic Exercise Company,276,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>OS</BusinessType><YearOpened>1980</YearOp",690B6D1F-F71E-4BB8-B87D-BAEB505135EF,43837,8,SO43837,NULL
43838,8,06/30/2011 0:00,07/12/2011 0:00,07/07/2011 0:00,5,1,SO43838,NULL,10-4030-027641,27641,NULL,4,16330,16330,1,1178,230193Vi5985,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,CDB6BEE3-D9EA-4BED-977B-30F3366ABDF2,7/7/2011 0:00,SO43838,NULL,646,Rural Sporting Goods,288,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BM</BusinessType><YearOpened>1985</YearOp",ADB430FB-D23B-4A4C-9146-65193A80B9E0,43838,8,SO43838,NULL
43839,8,06/30/2011 0:00,07/12/2011 0:00,07/07/2011 0:00,5,1,SO43839,NULL,10-4030-027673,27673,NULL,1,20037,20037,1,15759,830207Vi81479,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,F509DE35-99FE-49C8-A2E1-F9D3D3B20B5F,7/7/2011 0:00,SO43839,NULL,648,Corner Bicycle Supply,282,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1993</Yea",D899D5F5-48E6-4D2F-A13B-DBE0A43F251D,43839,8,SO43839,NULL
43840,8,06/30/2011 0:00,07/12/2011 0:00,07/07/2011 0:00,5,1,SO43840,NULL,10-4030-017957,17957,NULL,7,25544,25544,1,16913,730401Vi87689,398,699.0982,55.9279,17.4775,772.5036,NULL,D4852815-4AD4-4F13-9DAD-4B8360B99831,7/7/2011 0:00,SO43840,NULL,650,Distance Bikes,279,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>BM</BusinessType><YearOpened>1",7A341A16-8C5B-4A18-84AB-9EF05241D721,43840,8,SO43840,NULL
43841,8,06/30/2011 0:00,07/12/2011 0:00,07/07/2011 0:00,5,1,SO43841,NULL,10-4030-013406,13406,NULL,8,28149,28149,1,5858,631110Vi30576,396,3578.27,286.2616,89.4568,3953.9884,NULL,D69E18B6-9A5F-4D1B-8032-57E5B24E71B8,7/7/2011 0:00,SO43841,NULL,652,Westside Plaza,281,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>United Security</BankName><BusinessType>OS</BusinessType><YearOpened>1989</Year",06ABC249-EC49-45D1-B84E-98352CE995D7,43841,8,SO43841,NULL
43842,8,06/30/2011 0:00,07/12/2011 0:00,07/07/2011 0:00,5,1,SO43842,NULL,10-4030-016630,16630,NULL,9,18492,18492,1,17051,634634Vi88522,392,3578.27,286.2616,89.4568,3953.9884,NULL,2D7D83B2-CFAB-496B-BC1C-58A5A33E0392,7/7/2011 0:00,SO43842,NULL,654,Ultimate Bike Shop,279,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>OS</BusinessType><YearOpened>1981</Yea",D23B2B5F-D58A-4ADE-A204-0082F50E32BA,43842,8,SO43842,NULL
43843,8,07/01/2011 0:00,07/13/2011 0:00,07/08/2011 0:00,5,0,SO43843,PO19923118772,10-4020-000018,29955,275,3,756,756,5,13712,25020Vi71036,NULL,32940.1556,3174.1988,991.9371,37106.2915,NULL,4C035FE0-E928-4932-97D8-BE338EE54058,7/8/2011 0:00,SO43843,PO19923118772,656,Outstanding Cycles,283,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>OS</BusinessType><YearOpened>1986",039E021A-8084-4BF1-9E4F-51583CA75867,43843,8,SO43843,PO19923118772
43844,8,07/01/2011 0:00,07/13/2011 0:00,07/08/2011 0:00,5,0,SO43844,PO19691138342,10-4020-000353,29620,282,6,503,503,5,5577,105103Vi29202,407,20249.94,1943.9942,607.4982,22801.4324,NULL,B90DB933-2D63-4B51-9B14-599DD8DE2466,7/8/2011 0:00,SO43844,PO19691138342,658,Vigorous Sports Store,289,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>OS</BusinessType><YearOpened>1984</YearOp",3FE5AFD2-FE6A-4B66-8BA9-E7CC25E0E9C4,43844,8,SO43844,PO19691138342
43845,8,07/01/2011 0:00,07/13/2011 0:00,07/08/2011 0:00,5,0,SO43845,PO19546184286,10-4020-000206,29888,279,5,930,930,5,2364,15114Vi12293,NULL,8580.0739,823.6669,257.3959,9661.1367,NULL,6D308EFC-D13C-4E95-9653-98B9BA7C6F8B,7/8/2011 0:00,SO43845,PO19546184286,660,Sports Merchandise,280,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>International Security</BankName><BusinessType>OS</BusinessType><YearOpened>198",3E12DA24-CD4E-4552-AA4F-DC45BC432972,43845,8,SO43845,PO19546184286
43846,8,07/01/2011 0:00,07/13/2011 0:00,07/08/2011 0:00,5,0,SO43846,PO19430112391,10-4020-000318,29548,278,6,498,498,5,5528,115137Vi28965,407,919.5201,90.6637,28.3324,1038.5162,NULL,ECE0D5A4-8384-43D3-AF7B-92ED5C1ED760,7/8/2011 0:00,SO43846,PO19430112391,662,Fitness Toy Store,277,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>OS</BusinessType><YearOpened",FA2486E8-99B6-4832-9EDF-1F86F1399CFC,43846,8,SO43846,PO19430112391
43847,8,07/01/2011 0:00,07/13/2011 0:00,07/08/2011 0:00,5,0,SO43847,PO19227161888,10-4020-000210,29539,278,6,480,480,5,181,55182Vi966,407,908.8209,86.9292,27.1654,1022.9155,NULL,D87ECCC0-6DC2-4814-BC29-9BB76A02861E,7/8/2011 0:00,SO43847,PO19227161888,664,Casual Bicycle Store,275,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1985</YearOpen",EF495883-01E1-46A0-ACA4-F41DD60BCFC1,43847,8,SO43847,PO19227161888
43848,8,07/01/2011 0:00,07/13/2011 0:00,07/08/2011 0:00,5,0,SO43848,PO18908190536,10-4020-000164,29717,283,1,851,851,5,15882,15215Vi82057,NULL,18269.946,1753.9148,548.0984,20571.9592,NULL,632D61E3-B219-403C-9D2B-6374A2CF0917,7/8/2011 0:00,SO43848,PO18908190536,666,Fitness Discount Store,286,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>BM</BusinessType><YearOpened>1993</",9AB6652A-8949-4FF5-AA99-2E7252BFD359,43848,8,SO43848,PO18908190536
43849,8,07/01/2011 0:00,07/13/2011 0:00,07/08/2011 0:00,5,0,SO43849,PO18676186169,10-4020-000697,29818,274,1,1104,1104,5,14559,55256Vi75492,NULL,20544.7015,1969.9765,615.6177,23130.2957,NULL,F4C65AD3-DC9E-46CF-98BA-8EDA6C166335,7/8/2011 0:00,SO43849,PO18676186169,668,General Cycle Storehouse,278,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>BM</BusinessType><YearOpened>1988</YearO",90CC4967-1A64-4F9C-B282-7917AF63D9AD,43849,8,SO43849,PO18676186169
43850,8,07/01/2011 0:00,07/13/2011 0:00,07/08/2011 0:00,5,0,SO43850,PO18415143340,10-4020-000191,29892,282,6,476,476,5,11072,75292Vi57135,407,10183.7952,982.9377,307.168,11473.9009,NULL,FA64E91A-A5EA-4A9D-86BC-E92AAD0E3E2C,7/8/2011 0:00,SO43850,PO18415143340,670,Fitness Cycling,281,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1988</Yea",6F3AC326-F2FE-4BFF-BF5A-AB67AD72A076,43850,8,SO43850,PO18415143340
43851,8,07/01/2011 0:00,07/13/2011 0:00,07/08/2011 0:00,5,0,SO43851,PO18386167654,10-4020-000558,29509,275,2,816,816,5,8979,125302Vi46289,NULL,6783.7679,651.4975,203.593,7638.8584,NULL,CB4920EC-4887-4931-9258-78377518FD98,7/8/2011 0:00,SO43851,PO18386167654,672,Good Bike Shop,277,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>BM</BusinessType><YearOpened>1",D39BC672-BB52-4EB7-939F-B3986EC7A5CA,43851,8,SO43851,PO18386167654
